gene,c6_chrom,start,end,gene_ID,Type,Synonyms
VCSEN_aTSS4331,1,2688508,2688508,"",misc_feature,""
VCSEN_aTSS4333,1,2688622,2688622,"",misc_feature,""
VC2503,1,2688698,2691559,valS,CDS,val-act
VC2504,1,2691637,2692614,hprA,CDS,""
VC2505,1,2692654,2693391,rluA,CDS,""
VCSEN_aTSS2005,1,2692679,2692679,"",misc_feature,""
VCSEN_aTSS2007,1,2693417,2693417,"",misc_feature,""
VC2506,1,2693488,2696397,rapA,CDS,""
VCSEN_aTSS2009,1,2696456,2696456,"",misc_feature,""
VCSEN_ancRNA396,1,2696496,2696854,"",misc_RNA,""
VCSEN_aTSS2011,1,2696497,2696497,"",misc_feature,""
VCSEN_aTSS4335,1,2696639,2696639,"",misc_feature,""
VC2507,1,2696819,2698195,"",CDS,""
VCSEN_aTSS2013,1,2696854,2696854,"",misc_feature,""
VCSEN_aTSS4337,1,2698316,2698316,"",misc_feature,""
VC2508,1,2698345,2699349,argI,CDS,""
VCSEN_aTSS4339,1,2699427,2699427,"",misc_feature,""
VC2510,1,2699599,2700528,pyrB,CDS,""
VC2511,1,2700540,2701007,pyrI,CDS,""
VCSEN_aTSS4341,1,2701083,2701083,"",misc_feature,""
VC2512,1,2701112,2701501,ridA,CDS,""
VC2513,1,2701582,2702310,plsC,CDS,""
VCSEN_aTSS4343,1,2702300,2702300,"",misc_feature,""
VCSEN_ancRNA397,1,2702300,2702563,"",misc_RNA,""
VC2514,1,2702389,2703648,murA,CDS,"mrbA, murZ"
VC2515,1,2703656,2703910,"",CDS,""
VC2516,1,2703903,2704232,"",CDS,""
VCSEN_aTSS2015,1,2704002,2704002,"",misc_feature,""
VCSEN_aTSS2017,1,2704070,2704070,"",misc_feature,""
VC2517,1,2704229,2704870,"",CDS,""
VC2518,1,2704871,2705362,"",CDS,""
VC2519,1,2705365,2706141,ttg2B,CDS,""
VC2520,1,2706146,2706949,ttg2A,CDS,""
VCSEN_aTSS2019,1,2706281,2706281,"",misc_feature,""
VCSEN_aTSS2021,1,2706985,2706985,"",misc_feature,""
VCSEN_aTSS4345,1,2707264,2707264,"",misc_feature,""
VCSEN_ancRNA398,1,2707264,2707483,"",misc_RNA,""
VCSEN_aTSS4347,1,2707525,2707525,"",misc_feature,""
VC2522,1,2707542,2708504,"",CDS,""
VC2523,1,2708554,2709534,kdsD,CDS,""
VC2524,1,2709534,2710091,kdsC,CDS,""
VCSEN_aTSS4349,1,2709839,2709839,"",misc_feature,""
VC2525,1,2710088,2710651,"",CDS,""
VC2527,1,2710602,2711126,lptA,CDS,""
VC2528,1,2711129,2711854,lptB,CDS,""
VCSEN_aTSS4351,1,2711862,2711862,"",misc_feature,""
VC2529,1,2711910,2713373,rpoN,CDS,"glnF, ntrA"
VCSEN_aTSS4353,1,2713017,2713017,"",misc_feature,""
VC2530,1,2713398,2713685,"",CDS,""
VC2531,1,2713688,2714134,ptsN,CDS,"rpoP, yhbI"
VC2532,1,2714147,2715007,"",CDS,""
VC2533,1,2715016,2715294,ptsO,CDS,""
VCSEN_aTSS4355,1,2715416,2715416,"",misc_feature,""
VC2534,1,2715455,2716816,"",CDS,""
VC2535,1,2716888,2718231,pmbA,CDS,"mcb, tldE"
VCSEN_aTSS2023,1,2718257,2718257,"",misc_feature,""
VCSEN_aTSS4357,1,2718316,2718316,"",misc_feature,""
VC2536,1,2718330,2718911,"",CDS,""
VC2537,1,2719014,2719748,thiQ,CDS,""
VC2538,1,2719742,2721334,"",CDS,""
VC2539,1,2721344,2722336,thiB,CDS,""
VC2540,1,2722206,2722598,"",CDS,""
VCSEN_aTSS2025,1,2722532,2722532,"",misc_feature,""
VC2541,1,2722598,2723233,ubiX,CDS,dedF
VCSEN_aTSS2027,1,2722612,2722612,"",misc_feature,""
VC2542,1,2723240,2724595,mpl,CDS,""
VCSEN_aTSS2029,1,2724628,2724628,"",misc_feature,""
VCSEN_aTSS4359,1,2724771,2724771,"",misc_feature,""
VC2544,1,2724901,2725911,fbp,CDS,fdp
VCSEN_aTSS4361,1,2725990,2725990,"",misc_feature,""
VC2545,1,2726081,2726611,ppa,CDS,""
VC2546,1,2726671,2727018,"",CDS,""
VC2547,1,2727029,2730793,"",CDS,""
VCSEN_aTSS2031,1,2727137,2727137,"",misc_feature,""
VCSEN_aTSS2033,1,2728074,2728074,"",misc_feature,""
VC2548,1,2730790,2732505,"",CDS,""
VCSEN_aTSS4363,1,2732526,2732526,"",misc_feature,""
VCSEN_aTSS2035,1,2732547,2732547,"",misc_feature,""
VC2549,1,2732684,2733322,msrA,CDS,""
VCSEN_aTSS4365,1,2733381,2733381,"",misc_feature,""
VC2550,1,2733404,2733955,"",CDS,""
VC2551,1,2734173,2734478,zrgD,CDS,""
VC2552,1,2734527,2735255,zrgA,CDS,""
VCSEN_ancRNA399,1,2735019,2735503,"",misc_RNA,""
VC2553,1,2735337,2736053,zrgC,CDS,""
VCSEN_aTSS2037,1,2735503,2735503,"",misc_feature,""
VC2554,1,2736044,2737309,zrgB,CDS,""
VCSEN_aTSS4367,1,2736869,2736869,"",misc_feature,""
VCSEN_ancRNA400,1,2737088,2738053,"",misc_RNA,""
VC2555,1,2737362,2737883,zrgE,CDS,""
VCSEN_aTSS2039,1,2738053,2738053,"",misc_feature,""
VCSEN_aTSS4369,1,2738159,2738159,"",misc_feature,""
VC2556,1,2738194,2738559,"",CDS,""
VC2557,1,2738505,2739092,"",CDS,""
VC2558,1,2739165,2739812,cysC,CDS,""
VC2559,1,2739823,2741253,cysN,CDS,""
VC2560,1,2741271,2742179,cysD,CDS,""
VC2561,1,2742282,2743148,sumT,CDS,""
VCSEN_aTSS2041,1,2743173,2743173,"",misc_feature,""
VCSEN_aTSS4371,1,2743422,2743422,"",misc_feature,""
VC2562,1,2743466,2745427,cpdB,CDS,""
VC2563,1,2745547,2746116,"",CDS,""
VC2564,1,2746119,2747501,dbpA,CDS,rhlC
VCSEN_aTSS4373,1,2747644,2747644,"",misc_feature,""
VCSEN_aTSS2043,1,2747674,2747674,"",misc_feature,""
VC2565,1,2747727,2748176,elaA,CDS,""
VC2566,1,2748179,2748988,"",CDS,""
VC2567,1,2748938,2749510,"",CDS,""
VCSEN_aTSS2045,1,2749526,2749526,"",misc_feature,""
VCSEN_aTSS4375,1,2749702,2749702,"",misc_feature,""
VC2568,1,2749721,2750350,fklB,CDS,""
VC2569,1,2750486,2750968,"",CDS,""
VC2570,1,2751112,2751498,rplQ,CDS,""
VC2571,1,2751525,2752517,rpoA,CDS,"phs, sez, pez"
VC2572,1,2752542,2753162,rpsD,CDS,"ramA, sud(2), sud2"
VC2573,1,2753190,2753579,rpsK,CDS,""
VC2574,1,2753599,2753955,rpsM,CDS,""
VCSEN_aTSS2047,1,2754051,2754051,"",misc_feature,""
VC2575,1,2754105,2754218,rpmJ,CDS,secX
VC2576,1,2754257,2755591,secY,CDS,""
VC2577,1,2755612,2756046,rplO,CDS,""
VC2578,1,2756052,2756228,rpmD,CDS,""
VC2579,1,2756235,2756738,rpsE,CDS,"eps, spc, spcA"
VC2580,1,2756753,2757106,rplR,CDS,""
VC2581,1,2757116,2757649,rplF,CDS,""
VC2582,1,2757664,2758056,rpsH,CDS,""
VC2583,1,2758086,2758391,rpsN,CDS,""
VC2584,1,2758409,2758948,rplE,CDS,""
VC2585,1,2758973,2759290,rplX,CDS,""
VC2586,1,2759303,2759674,rplN,CDS,""
VCSEN_aTSS2049,1,2759739,2759739,"",misc_feature,""
VC2587,1,2759837,2760091,rpsQ,CDS,"neaA, nea"
VC2588,1,2760091,2760282,rpmC,CDS,""
VC2589,1,2760282,2760692,rplP,CDS,""
VC2590,1,2760704,2761405,rpsC,CDS,""
VC2591,1,2761425,2761757,rplV,CDS,eryB
VC2592,1,2761768,2762046,rpsS,CDS,""
VC2593,1,2762067,2762891,rplB,CDS,""
VC2594,1,2762908,2763210,rplW,CDS,""
VC2595,1,2763207,2763809,rplD,CDS,eryA
VC2596,1,2763826,2764455,rplC,CDS,""
VC2597,1,2764470,2764781,rpsJ,CDS,nusE
VCSEN_aTSS4377,1,2764493,2764493,"",misc_feature,""
VCSEN_ancRNA401,1,2764493,2764893,"",misc_RNA,""
VCSEN_aTSS2051,1,2765052,2765052,"",misc_feature,""
VC2598,1,2765252,2765995,rlmB,CDS,""
VC2599,1,2766003,2768468,rnr,CDS,"vacB, yjeC"
VCSEN_aTSS2053,1,2768497,2768497,"",misc_feature,""
VCSEN_aTSS2055,1,2768550,2768550,"",misc_feature,""
VCSEN_aTSS4379,1,2768608,2768608,"",misc_feature,""
VC2600,1,2768702,2770480,"",CDS,""
VC2601,1,2770507,2771142,motX,CDS,""
VCSEN_aTSS2057,1,2771202,2771202,"",misc_feature,""
VC2602,1,2771350,2772648,purA,CDS,"Ad4, adeK"
VCSEN_aTSS2059,1,2772677,2772677,"",misc_feature,""
VC2603,1,2772776,2773756,iaaA,CDS,""
VCSEN_aTSS2061,1,2773805,2773805,"",misc_feature,""
VC2604,1,2773919,2774524,slyD,CDS,""
VCSEN_aTSS2063,1,2774581,2774581,"",misc_feature,""
VC2605,1,2774616,2774816,"",CDS,""
VC2606,1,2774826,2776619,kefB,CDS,""
VC2607,1,2776609,2777190,kefG,CDS,""
VCSEN_aTSS2065,1,2777224,2777224,"",misc_feature,""
VCSEN_aTSS4381,1,2777292,2777292,"",misc_feature,""
VC2608,1,2777323,2779239,"",CDS,""
VCSEN_ancRNA402,1,2778280,2779197,"",misc_RNA,""
VCSEN_aTSS4383,1,2779057,2779057,"",misc_feature,""
VCSEN_aTSS4385,1,2779130,2779130,"",misc_feature,""
VCSEN_aTSS2067,1,2779197,2779197,"",misc_feature,""
VC2609,1,2779240,2779725,"",CDS,""
VCSEN_ancRNA403,1,2779430,2780714,"",misc_RNA,""
VC2610,1,2779722,2780711,"",CDS,""
VCSEN_aTSS2069,1,2780714,2780714,"",misc_feature,""
VC2612,1,2780839,2781048,"",CDS,""
VCSEN_aTSS4387,1,2781090,2781090,"",misc_feature,""
VC2613,1,2781145,2782014,cfxP,CDS,""
VCSEN_aTSS4389,1,2782141,2782141,"",misc_feature,""
VCSEN_aTSS4391,1,2782191,2782191,"",misc_feature,""
VC2614,1,2782257,2782889,crp,CDS,"cap, csm, gurB"
VC2615,1,2782968,2783759,"",CDS,""
VC2616,1,2783902,2785359,astD,CDS,""
VC2617,1,2785369,2786388,"",CDS,""
VC2618,1,2786528,2787739,argD,CDS,"dapC, aruC"
VCSEN_aTSS2071,1,2787781,2787781,"",misc_feature,""
VCSEN_aTSS2073,1,2787800,2787800,"",misc_feature,""
VCSEN_aTSS2075,1,2787831,2787831,"",misc_feature,""
VC2619,1,2788137,2788718,trpG,CDS,""
VCSEN_aTSS2077,1,2788746,2788746,"",misc_feature,""
VCSEN_aTSS4393,1,2788888,2788888,"",misc_feature,""
VCSEN_aTSS2079,1,2788942,2788942,"",misc_feature,""
VC2620,1,2788972,2790384,rimO,CDS,""
VC2621,1,2790458,2793067,xds,CDS,""
VCSEN_aTSS4395,1,2791808,2791808,"",misc_feature,""
VCSEN_ancRNA404,1,2791808,2791932,"",misc_RNA,""
VCSEN_aTSS2081,1,2793152,2793152,"",misc_feature,""
VC2622,1,2793337,2794110,"",CDS,""
VC2623,1,2794267,2795283,trpS,CDS,""
VCSEN_aTSS2083,1,2794437,2794437,"",misc_feature,""
VC2624,1,2795411,2796091,gph,CDS,""
VC2625,1,2796111,2796785,rpe,CDS,""
VCSEN_aTSS2085,1,2796827,2796827,"",misc_feature,""
VC2626,1,2796912,2797745,dam,CDS,""
VCSEN_aTSS4397,1,2797382,2797382,"",misc_feature,""
VCSEN_ancRNA405,1,2797382,2797808,"",misc_RNA,""
VCSEN_aTSS2087,1,2797776,2797776,"",misc_feature,""
VC2627,1,2797815,2799290,"",CDS,""
VC2628,1,2799345,2800445,aroB,CDS,""
VCSEN_aTSS2089,1,2799537,2799537,"",misc_feature,""
VC2629,1,2800458,2800982,aroK,CDS,""
VCSEN_aTSS2091,1,2801098,2801098,"",misc_feature,""
VC2630,1,2801169,2802884,"",CDS,""
VCSEN_aTSS2093,1,2801969,2801969,"",misc_feature,""
VC2631,1,2802910,2803428,"",CDS,""
VC2632,1,2803418,2804017,"",CDS,""
VC2633,1,2804001,2804591,"",CDS,""
VC2634,1,2804575,2805591,"",CDS,""
VCSEN_aTSS4399,1,2805439,2805439,"",misc_feature,""
VCSEN_ancRNA406,1,2805439,2805618,"",misc_RNA,""
VCSEN_aTSS4401,1,2805669,2805669,"",misc_feature,""
VCSEN_aTSS4403,1,2805694,2805694,"",misc_feature,""
VC2635,1,2805734,2808211,mrcA,CDS,""
VCSEN_ancRNA407,1,2806911,2807551,"",misc_RNA,""
VCSEN_aTSS2095,1,2807551,2807551,"",misc_feature,""
VC2636,1,2808285,2809178,oxyR,CDS,""
VCSEN_aTSS2097,1,2809202,2809202,"",misc_feature,""
VC2637,1,2809306,2810049,prxA,CDS,""
VC2638,1,2810121,2811575,"",CDS,""
VCSEN_ancRNA408,1,2811657,2811816,"",misc_RNA,""
VCSEN_aTSS4405,1,2811727,2811727,"",misc_feature,""
VCSEN_aTSS4407,1,2811747,2811747,"",misc_feature,""
VCSEN_ancRNA409,1,2811793,2812162,"",misc_RNA,""
VC2640,1,2811801,2812064,"",CDS,""
VCSEN_aTSS2099,1,2811816,2811816,"",misc_feature,""
VCSEN_aTSS2101,1,2812162,2812162,"",misc_feature,""
VC2641,1,2812315,2813691,argH,CDS,""
VC2642,1,2813924,2815138,argG,CDS,""
VCSEN_aTSS2103,1,2814178,2814178,"",misc_feature,""
VC2643,1,2815214,2816002,argB,CDS,""
VC2644,1,2816012,2817013,argC,CDS,""
VCSEN_aTSS2105,1,2817113,2817113,"",misc_feature,""
VC2645,1,2817169,2818305,argE,CDS,""
VCSEN_ancRNA410,1,2817486,2817824,"",misc_RNA,""
VCSEN_aTSS2107,1,2817824,2817824,"",misc_feature,""
VCSEN_ancRNA411,1,2818041,2818595,"",misc_RNA,""
VCSEN_aTSS4409,1,2818476,2818476,"",misc_feature,""
VC2646,1,2818512,2821142,ppc,CDS,""
VCSEN_aTSS2109,1,2818595,2818595,"",misc_feature,""
VCSEN_aTSS4411,1,2821285,2821285,"",misc_feature,""
VCSEN_aTSS4413,1,2821297,2821297,"",misc_feature,""
VC2647,1,2821501,2822040,aphA,CDS,""
VC2649,1,2822156,2822977,cysE,CDS,""
VC2651,1,2823050,2824084,gpsA,CDS,""
VCSEN_aTSS2111,1,2823106,2823106,"",misc_feature,""
VCSEN_aTSS2113,1,2824109,2824109,"",misc_feature,""
VCSEN_aTSS2115,1,2824141,2824141,"",misc_feature,""
VC2653,1,2824274,2824738,secB,CDS,""
VCSEN_aTSS2117,1,2824781,2824781,"",misc_feature,""
VC2654,1,2824905,2825339,yibN,CDS,""
VCSEN_aTSS2119,1,2825040,2825040,"",misc_feature,""
VCSEN_aTSS2121,1,2825372,2825372,"",misc_feature,""
VC2655,1,2825469,2826443,poxA,CDS,""
VCSEN_aTSS2123,1,2826470,2826470,"",misc_feature,""
VCSEN_aTSS4415,1,2826620,2826620,"",misc_feature,""
VC2656,1,2826752,2828560,frdA,CDS,""
VC2657,1,2828560,2829318,frdB,CDS,""
VC2658,1,2829321,2829704,frdC,CDS,""
VC2659,1,2829715,2830077,frdD,CDS,""
VC2660,1,2830191,2830757,efp,CDS,""
VCSEN_aTSS4417,1,2830409,2830409,"",misc_feature,""
VCSEN_aTSS4419,1,2830722,2830722,"",misc_feature,""
VC2661,1,2830790,2831812,"",CDS,""
VCSEN_aTSS2125,1,2830791,2830791,"",misc_feature,""
VCSEN_aTSS2127,1,2830953,2830953,"",misc_feature,""
VC2662,1,2831849,2832424,"",CDS,""
VC2664,1,2832620,2834254,groL,CDS,"groEL, mopB, groE, hdh, mopA"
VC2665,1,2834308,2834598,groS,CDS,"groES, mopA, groE, hdh, mopB, TabB"
VCSEN_aTSS2129,1,2834660,2834660,"",misc_feature,""
VCSEN_aTSS4421,1,2834860,2834860,"",misc_feature,""
VC2666,1,2834958,2835575,"",CDS,""
VCSEN_ancRNA412,1,2835575,2835928,"",misc_RNA,""
VCSEN_aTSS4423,1,2835671,2835671,"",misc_feature,""
VC2667,1,2835714,2836073,"",CDS,""
VCSEN_aTSS2131,1,2835928,2835928,"",misc_feature,""
VC2668,1,2836200,2836640,"",CDS,""
VC2669,1,2836660,2837010,"",CDS,""
VCSEN_aTSS2133,1,2837060,2837060,"",misc_feature,""
VCSEN_aTSS4425,1,2837216,2837216,"",misc_feature,""
VC2670,1,2837254,2838027,tpiA,CDS,tpi
VCSEN_aTSS4427,1,2838156,2838156,"",misc_feature,""
VC2671,1,2838181,2839527,vcmB,CDS,""
VC2672,1,2839613,2840128,rraA,CDS,""
VCSEN_aTSS2135,1,2840154,2840154,"",misc_feature,""
VCSEN_aTSS2137,1,2840172,2840172,"",misc_feature,""
VCSEN_aTSS2139,1,2840197,2840197,"",misc_feature,""
VC2673,1,2840203,2841120,menA,CDS,""
VCSEN_aTSS2141,1,2841143,2841143,"",misc_feature,""
VC2674,1,2841224,2842555,hslU,CDS,""
VC2675,1,2842621,2843178,hslV,CDS,""
VCSEN_aTSS2143,1,2843209,2843209,"",misc_feature,""
VC2676,1,2843315,2843866,"",CDS,""
VCSEN_aTSS2145,1,2843892,2843892,"",misc_feature,""
VC2677,1,2844038,2845045,cytR,CDS,""
VCSEN_aTSS2147,1,2845197,2845197,"",misc_feature,""
VCSEN_aTSS2149,1,2845208,2845208,"",misc_feature,""
VC2678,1,2845351,2847555,priA,CDS,""
VCSEN_aTSS4429,1,2845873,2845873,"",misc_feature,""
VCSEN_ancRNA413,1,2845873,2846122,"",misc_RNA,""
VCSEN_aTSS2151,1,2846448,2846448,"",misc_feature,""
VCSEN_aTSS2153,1,2847583,2847583,"",misc_feature,""
VCSEN_aTSS4431,1,2847688,2847688,"",misc_feature,""
VCSEN_ancRNA414,1,2847714,2847875,"",misc_RNA,""
VC2679,1,2847810,2848028,rpmE,CDS,""
VCSEN_aTSS2155,1,2847875,2847875,"",misc_feature,""
VCSEN_ancRNA415,1,2847946,2848524,"",misc_RNA,""
VCSEN_aTSS4433,1,2848303,2848303,"",misc_feature,""
VC2681,1,2848336,2849613,"",CDS,""
VCSEN_aTSS2157,1,2848524,2848524,"",misc_feature,""
VC2682,1,2849724,2850041,metJ,CDS,""
VCSEN_aTSS2159,1,2850082,2850082,"",misc_feature,""
VCSEN_aTSS4435,1,2850177,2850177,"",misc_feature,""
VCSEN_aTSS4437,1,2850277,2850277,"",misc_feature,""
VC2683,1,2850309,2851475,metB,CDS,""
VC2684,1,2851488,2853899,metL,CDS,""
VCSEN_aTSS4439,1,2854124,2854124,"",misc_feature,""
VC2685,1,2854159,2855073,metF,CDS,""
VC2686,1,2855136,2855378,zapB,CDS,""
VCSEN_aTSS2161,1,2855428,2855428,"",misc_feature,""
VCSEN_aTSS4441,1,2855530,2855530,"",misc_feature,""
VC2688,1,2855699,2856706,glpX,CDS,""
VC2689,1,2856783,2857745,pfkA,CDS,""
VCSEN_aTSS2163,1,2857899,2857899,"",misc_feature,""
VC2690,1,2858008,2858916,fieF,CDS,yiiP
VCSEN_aTSS2165,1,2858946,2858946,"",misc_feature,""
VC2691,1,2859114,2859617,"",CDS,""
VCSEN_aTSS2167,1,2859671,2859671,"",misc_feature,""
VCSEN_aTSS4443,1,2859781,2859781,"",misc_feature,""
VC2692,1,2859805,2860491,cpxR,CDS,""
VC2693,1,2860491,2861885,cpxA,CDS,""
VCSEN_aTSS4445,1,2861961,2861961,"",misc_feature,""
VC2694,1,2862018,2862635,sodA,CDS,""
VCSEN_aTSS4447,1,2862663,2862663,"",misc_feature,""
VC2695,1,2862688,2863164,yibK,CDS,""
VC2696,1,2863198,2863683,"",CDS,""
VCSEN_aTSS2169,1,2863700,2863700,"",misc_feature,""
VC2697,1,2863775,2864683,"",CDS,""
VCSEN_aTSS2171,1,2863942,2863942,"",misc_feature,""
VCSEN_aTSS2173,1,2864721,2864721,"",misc_feature,""
VCSEN_aTSS2175,1,2864747,2864747,"",misc_feature,""
VCSEN_aTSS4449,1,2864849,2864849,"",misc_feature,""
VC2698,1,2864958,2866409,aspA,CDS,""
VCSEN_aTSS4451,1,2866505,2866505,"",misc_feature,""
VC2699,1,2866537,2867844,dcuA,CDS,""
VCSEN_ancRNA416,1,2867797,2868190,"",misc_RNA,""
VCSEN_aTSS2177,1,2868190,2868190,"",misc_feature,""
VCSEN_aTSS4453,1,2868197,2868197,"",misc_feature,""
VC2700,1,2868277,2869728,pulA,CDS,""
VCSEN_ancRNA417,1,2871180,2871422,"",misc_RNA,""
VCSEN_aTSS2179,1,2871422,2871422,"",misc_feature,""
VCSEN_aTSS4455,1,2871971,2871971,"",misc_feature,""
VC2701,1,2871996,2873798,dsbD,CDS,""
VCSEN_ancRNA418,1,2872727,2872916,"",misc_RNA,""
VCSEN_aTSS2181,1,2872916,2872916,"",misc_feature,""
VCSEN_aTSS4457,1,2873943,2873943,"",misc_feature,""
VC2702,1,2873971,2874600,cbrR,CDS,""
VC2703,1,2874699,2876444,Vc-NhaP2,CDS,""
VCSEN_aTSS2183,1,2876513,2876513,"",misc_feature,""
VCSEN_aTSS4459,1,2876771,2876771,"",misc_feature,""
VC2704,1,2876823,2877089,"",CDS,""
VC2705,1,2877100,2878803,"",CDS,""
VC2706,1,2878901,2879572,"",CDS,""
VCSEN_aTSS2185,1,2879672,2879672,"",misc_feature,""
VCSEN_aTSS4461,1,2879891,2879891,"",misc_feature,""
VC2708,1,2879941,2880564,gmk,CDS,""
VCSEN_aTSS4463,1,2880538,2880538,"",misc_feature,""
VC2709,1,2880672,2880944,rpoZ,CDS,spoS
VC2710,1,2880976,2883093,spoT,CDS,""
VCSEN_aTSS4465,1,2883186,2883186,"",misc_feature,""
VC2711,1,2883212,2885290,recG,CDS,"spoV, radC"
VCSEN_ancRNA419,1,2884624,2885572,"",misc_RNA,""
VCSEN_ancRNA626,1,2884624,2885413,"",misc_RNA,""
VCSEN_aTSS2187,1,2885413,2885413,"",misc_feature,""
VCSEN_aTSS2189,1,2885572,2885572,"",misc_feature,""
VC2712,1,2885599,2887041,xanP,CDS,""
VC2713,1,2887066,2888382,envZ,CDS,"ompB, perA, tpo, kmt"
VCSEN_aTSS4467,1,2888324,2888324,"",misc_feature,""
VCSEN_ancRNA420,1,2888324,2888405,"",misc_RNA,""
VCSEN_aTSS2191,1,2888396,2888396,"",misc_feature,""
VC2714,1,2888451,2889173,ompR,CDS,"cry, envZ, ompB, kmt"
VCSEN_aTSS2193,1,2889213,2889213,"",misc_feature,""
VCSEN_aTSS2195,1,2889269,2889269,"",misc_feature,""
VC2715,1,2889311,2889796,greB,CDS,""
VCSEN_aTSS2197,1,2889821,2889821,"",misc_feature,""
VCSEN_aTSS4469,1,2889922,2889922,"",misc_feature,""
VC2716,1,2890041,2892362,tex,CDS,""
VC2717,1,2892454,2892924,"",CDS,""
VCSEN_aTSS2199,1,2892972,2892972,"",misc_feature,""
VC2718,1,2893086,2893847,bioH,CDS,""
VCSEN_aTSS2201,1,2893856,2893856,"",misc_feature,""
VCSEN_aTSS2203,1,2893927,2893927,"",misc_feature,""
VC2719,1,2893933,2894643,comF,CDS,""
VCSEN_ancRNA421,1,2894324,2894595,"",misc_RNA,""
VCSEN_aTSS2205,1,2894595,2894595,"",misc_feature,""
VCSEN_aTSS4471,1,2894605,2894605,"",misc_feature,""
VCSEN_aTSS4473,1,2894700,2894700,"",misc_feature,""
VC2720,1,2894731,2895318,nfuA,CDS,"yhgI, gntY"
VCSEN_aTSS4475,1,2895433,2895433,"",misc_feature,""
VC2721,1,2895457,2896005,nudE,CDS,""
VC2722,1,2896028,2896855,cysQ,CDS,""
VC2723,1,2896907,2897665,epsN,CDS,""
VC2724,1,2897667,2898167,epsM,CDS,""
VC2725,1,2898174,2899397,epsL,CDS,""
VC2726,1,2899354,2900364,epsK,CDS,""
VC2727,1,2900354,2901019,epsJ,CDS,""
VC2728,1,2901006,2901359,exeI,CDS,""
VC2729,1,2901349,2901933,epsH,CDS,""
VC2730,1,2901967,2902407,epsG,CDS,""
VC2731,1,2902448,2903668,epsF,CDS,""
VCSEN_aTSS2207,1,2902467,2902467,"",misc_feature,""
VC2732,1,2903668,2905179,epsE,CDS,""
VC2733,1,2905176,2907014,epsD,CDS,""
VC2734,1,2907245,2908162,epsC,CDS,""
VCSEN_aTSS2209,1,2908251,2908251,"",misc_feature,""
VCSEN_aTSS4477,1,2908349,2908349,"",misc_feature,""
VC2735,1,2908386,2908769,hslR,CDS,"yrfH, hsp15"
VC2736,1,2908788,2909678,hslO,CDS,""
VCSEN_ancRNA422,1,2909188,2910020,"",misc_RNA,""
VCSEN_aTSS4479,1,2909857,2909857,"",misc_feature,""
VC2738,1,2910015,2911643,pck,CDS,pckA
VCSEN_aTSS2213,1,2910020,2910020,"",misc_feature,""
VCSEN_aTSS2211,1,2910020,2910020,"",misc_feature,""
VCSEN_aTSS4481,1,2911734,2911734,"",misc_feature,""
VC2739,1,2911830,2913716,"",CDS,""
VC2740,1,2913758,2914690,"",CDS,""
VC2741,1,2914757,2915191,dtd,CDS,""
VC2742,1,2915209,2916102,"",CDS,""
VCSEN_aTSS2215,1,2915233,2915233,"",misc_feature,""
VCSEN_aTSS2217,1,2915320,2915320,"",misc_feature,""
VCSEN_aTSS2219,1,2916124,2916124,"",misc_feature,""
VC2743,1,2916129,2916683,"",CDS,""
VC2744,1,2916766,2918595,typA,CDS,""
VC2745,1,2918615,2918824,"",CDS,""
VCSEN_aTSS2221,1,2918672,2918672,"",misc_feature,""
VCSEN_aTSS4483,1,2918827,2918827,"",misc_feature,""
VCSEN_aTSS2223,1,2918859,2918859,"",misc_feature,""
VCSEN_aTSS4485,1,2918989,2918989,"",misc_feature,""
VC2746,1,2919083,2920492,glnA,CDS,""
VC2747,1,2920670,2921260,"",CDS,""
VCSEN_aTSS4487,1,2921225,2921225,"",misc_feature,""
VC2748,1,2921393,2922457,glnL,CDS,"GlnC, glnR, ntrB"
VC2749,1,2922461,2923867,glnG,CDS,"glnT, ntrC"
VCSEN_ancRNA423,1,2923466,2923649,"",misc_RNA,""
VCSEN_aTSS2225,1,2923649,2923649,"",misc_feature,""
VCSEN_aTSS4489,1,2923672,2923672,"",misc_feature,""
VCSEN_aTSS4491,1,2923768,2923768,"",misc_feature,""
VC2750,1,2923908,2926457,"",CDS,""
VCSEN_ancRNA424,1,2925256,2925585,"",misc_RNA,""
VCSEN_aTSS2227,1,2925585,2925585,"",misc_feature,""
VCSEN_ancRNA425,1,2925683,2926094,"",misc_RNA,""
VCSEN_aTSS2229,1,2926094,2926094,"",misc_feature,""
VCSEN_aTSS4493,1,2926525,2926525,"",misc_feature,""
VC2751,1,2926549,2927553,add,CDS,""
VCSEN_aTSS4495,1,2927643,2927643,"",misc_feature,""
VCSEN_ancRNA426,1,2927643,2927738,"",misc_RNA,""
VCt087,1,2927796,2927872,tRNA-Asp-1,tRNA,""
VCr019,1,2927898,2928015,5Sg,rRNA,""
VCSEN_ancRNA427,1,2928037,2928134,"",misc_RNA,""
VCSEN_aTSS2231,1,2928134,2928134,"",misc_feature,""
VCr020,1,2928148,2931031,23Sg,rRNA,""
VCt088,1,2931319,2931394,tRNA-Ala-2,tRNA,""
VCt089,1,2931400,2931475,tRNA-Val-3,tRNA,""
VCt090,1,2931506,2931580,tRNA-Lys-1,tRNA,""
VCt091,1,2931600,2931675,tRNA-Glu-2,tRNA,""
VCr021,1,2931745,2933279,16Sg,rRNA,""
VCr022,1,2933646,2933763,5Sh,rRNA,""
VCr023,1,2933891,2936778,23Sh,rRNA,""
